cell_type,gene_symbol,gene_id_AD,log2FoldChange_AD,lfcSE_AD,stat_AD,pvalue_AD,padj_AD,log2FoldChange_PD,lfcSE_PD,stat_PD,pvalue_PD,padj_PD,brain_AD_PD_same_direction,conjunction_p,conjunction_FDR,retinal_donors_detected,retinal_positive_cells,retinal_total_counts,retina_expression,protein_rows,AD_donors_measured,Control_donors_measured,AD_retina_protein_measured,AD_retina_log2FC,AD_retina_t,AD_retina_pvalue,AD_retina_FDR,Lysis_AD_vs_Control_log2FC,RIPA_AD_vs_Control_log2FC,AD_retina_buffer_direction_consistent,AD_retina_nominal_P05,AD_retina_FDR05,UniProt,PD_AH_mean_Control,PD_AH_mean_PD,PD_AH_log2RFU_diff,PD_AH_Welch_t,PD_AH_pvalue,PD_AH_FDR,PD_AH_nominal_P05,PD_AH_FDR05,PD_AH_FDR05_abs_effect_gt1,PD_AH_FDR05_abs_effect_gt2,PD_aqueous_protein_measured,AD_retina_same_direction_as_AD_brain,PD_aqueous_same_direction_as_PD_brain,AD_retina_nominal_support,AD_retina_FDR_support,AD_retina_buffer_robust_support,PD_aqueous_nominal_support,PD_aqueous_FDR_support,PD_aqueous_strong_support,both_ocular_proteins_measured,both_ocular_same_disease_direction,dual_ocular_nominal_support,dual_ocular_FDR_support,multimodal_directional_support,multimodal_nominal_support,multimodal_FDR_support,matched_pathways,concordant_pathways,convergent_FDR05_pathways,core_evidence_class
Micro,DTX3L,ENSG00000163840.9,-0.0493583689784377,0.3242977536311635,-0.1522007735970164,0.8790285838306283,0.9969333760416268,-0.2114934745073896,0.1977582241662349,-1.0694547617377916,0.2848648028800242,0.765690524081111,True,0.4395142919153142,0.9483258381782312,7,462.0,475.0,True,,,,False,,,,,,,False,False,False,Q8TDB6,2.8395284193768178,0.438471662760978,-2.40105675661584,-4.705190819519835,0.002082275948127,0.0149624146727156,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,CCDC115,ENSG00000136710.9,-0.0490777211232752,0.6466174151986012,-0.0758991638172961,0.93949932211943,0.9981117534417304,-0.29335730815674,0.2844632146476145,-1.0312662342656265,0.3024159879639655,0.7755560568318928,True,0.469749661059715,0.9483258381782312,7,24122.0,68287.0,True,1.0,8.0,8.0,True,0.5899257738556258,0.6599327978746625,0.520097414778985,0.8768494707880053,1.603520108514278,0.257563568855641,True,False,False,Q96NT0,0.8383999891286064,0.0,-0.8383999891286064,-3.100093621426021,0.0061780537064323,0.0287954984793667,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,RSRP1,ENSG00000117616.17,-0.3964542073354536,0.2778015231129153,-1.4271131521993516,0.1535472820772508,0.8784076235810151,-0.0485631804101793,0.1715502418131796,-0.2830843017001704,0.7771122150456329,0.9581264963492832,True,0.3885561075228164,0.9483258381782312,7,27011.0,45427.0,True,,,,False,,,,,,,False,False,False,Q9BUV0,2.817240713465084,0.4054602573327679,-2.411780456132316,-5.069619577300641,0.0012499418024107,0.0108086498437123,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,GSR,ENSG00000104687.13,0.2843515739359938,0.2519756902126507,1.128488123977436,0.2591138295987338,0.9233463420958836,0.0477303871446245,0.1628893880470761,0.2930233069009387,0.7695043368805534,0.9574128633705066,True,0.3847521684402767,0.9483258381782312,7,3395.0,3738.0,True,1.0,8.0,8.0,True,-0.6683945738602688,-1.131575124034349,0.2804553175923804,0.8768494707880053,-1.067948443316471,-0.268840704404063,True,False,False,P00390,11.072687045246091,12.5258899020474,1.4532028568013065,4.251172693441569,0.0050232352151877,0.0255471238691988,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,GTF2B,ENSG00000137947.11,-0.0789867847626442,0.2142021131137536,-0.3687488587971947,0.7123149270665994,0.9856029181585666,-0.0463661985295001,0.1478950549026107,-0.3135074297111045,0.7538951769139158,0.9536905158429838,True,0.3769475884569579,0.9483258381782312,7,10795.0,12964.0,True,1.0,4.0,5.0,True,0.0803602174167537,0.1746209260294174,0.8693220493370948,0.9558141396519454,-0.0679583041624098,-0.1506803830766117,True,False,False,Q00403,2.388744903391651,0.5802456210700716,-1.8084992823215795,-3.5469246016270675,0.0075577990267791,0.0324369790809957,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NTN1,ENSG00000065320.8,0.0447322040542986,0.7469668200709674,0.0598851285657491,0.9522471243216688,0.9981117534417304,0.1988140020533455,0.3512081226747269,0.5660860020526292,0.5713353184875984,0.9051492124354088,True,0.4761235621608344,0.9483258381782312,7,166.0,170.0,True,,,,False,,,,,,,False,False,False,O95631,8.234131378060326,9.299805254995883,1.0656738769355592,6.978815540495726,0.0002713563215535,0.0038395160958808,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,BRD1,ENSG00000100425.18,-0.0438672005129542,0.2056948158407282,-0.2132635201993673,0.8311214256768202,0.992943210862092,-0.1728757874146582,0.1201005447686277,-1.4394255059184071,0.1500300021344853,0.6450816313996415,True,0.4155607128384101,0.9483258381782312,7,3159.0,3394.0,True,,,,False,,,,,,,False,False,False,O95696,1.0796285605622755,0.0,-1.0796285605622755,-3.352391620937955,0.0035461232359577,0.0210218618081617,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,MINPP1,ENSG00000107789.15,0.1371447876841822,0.4072983070528266,0.3367182856136805,0.7363292776020329,0.986588058721432,0.0436151913367636,0.2061789486728638,0.2115404682073831,0.8324655575510821,0.9721290881482704,True,0.416232778775541,0.9483258381782312,7,6157.0,6583.0,True,,,,False,,,,,,,False,False,False,Q9UNW1,14.030337423353055,15.21260209490456,1.1822646715515042,5.284039517051111,0.000645020246131,0.006978726655384,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,TNFRSF1A,ENSG00000067182.7,0.042173629480021,0.1960417247938404,0.2151257826586215,0.8296692528157857,0.992943210862092,0.0493334554210505,0.1373227268619204,0.3592519355565662,0.7194066273029893,0.9434684309700376,True,0.4148346264078928,0.9483258381782312,7,3920.0,4724.0,True,,,,False,,,,,,,False,False,False,P19438,10.08298462389097,11.36330308468036,1.2803184607893885,4.236982370757752,0.0080912486329908,0.0338443878106951,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,RTN4IP1,ENSG00000130347.12,-0.0418631047127614,0.2875002521762722,-0.1456106712807135,0.8842287433151643,0.9969333760416268,-0.1359943273727481,0.2518974019926321,-0.5398798332057663,0.5892799064676726,0.907551130266711,True,0.4421143716575821,0.9483258381782312,7,4415.0,5224.0,True,,,,False,,,,,,,False,False,False,Q8WWV3,1.5740439047155326,0.1220186758224804,-1.4520252288930522,-4.2748846311912665,0.0003192735660442,0.0043364817765108,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,TAF12,ENSG00000120656.11,-0.0402712484174916,0.253679665706546,-0.1587484290683233,0.8738670810655272,0.9969333760416268,-0.1661977682444543,0.1395075221266718,-1.1913176129208862,0.2335289220909173,0.7269276129537022,True,0.4369335405327636,0.9483258381782312,7,14330.0,19628.0,True,,,,False,,,,,,,False,False,False,Q16514,2.153531235393261,0.206986484482749,-1.946544750910512,-7.030252575379032,4.878474636000967e-07,4.4068887545208734e-05,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NTAN1,ENSG00000157045.8,0.0382452805429044,0.4758556156372207,0.0803716070297709,0.9359417081421932,0.9981117534417304,0.1282204193067869,0.1537420472229034,0.8339970855265518,0.4042826261853629,0.8376141370061824,True,0.4679708540710966,0.9483258381782312,7,13463.0,25084.0,True,,,,False,,,,,,,False,False,False,Q96AB6,5.717014289705098,6.881094884307845,1.1640805946027468,4.8461222080572695,0.0062570504008976,0.0288785106084368,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,TTC33,ENSG00000113638.13,0.3065477976656532,0.267917760108789,1.1441861769118196,0.2525464345247273,0.923021547247593,0.0378440816480078,0.1487720920069975,0.2543762149034499,0.799204924496753,0.9640476905297248,True,0.3996024622483765,0.9483258381782312,7,9508.0,10596.0,True,,,,False,,,,,,,False,False,False,Q6PID6,1.8924707576094253,4.376442155213092,2.483971397603667,4.409200417136112,0.0016426883081929,0.0127886992639206,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,PBRM1,ENSG00000163939.18,-0.0686359063488649,0.1200602168580966,-0.57167901362354,0.5675394547015247,0.9755179242224976,-0.0377006878922618,0.0670064685012745,-0.5626425140066094,0.5736783362189977,0.9051575740880686,True,0.2868391681094988,0.9483258381782312,7,15294.0,22026.0,True,,,,False,,,,,,,False,False,False,Q86U86,4.160121937374384,0.6962425297147501,-3.463879407659633,-7.356886305863523,0.0008504726201969,0.0085283775864325,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NAB2,ENSG00000166886.12,-0.037797676648836,0.4553927687418085,-0.0830001687406371,0.9338514054425656,0.9981117534417304,-0.0373021285091786,0.3711399137125831,-0.1005069170169233,0.919941891660836,0.9877992183987864,True,0.4669257027212829,0.9483258381782312,7,11032.0,14931.0,True,,,,False,,,,,,,False,False,False,Q15742,1.8963941875093333,0.4059868094559914,-1.4904073780533422,-3.928574959341115,0.0012973014298044,0.0110555157656588,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,IGF1R,ENSG00000140443.14,0.0371752851733369,0.2739812227402715,0.1356855218088369,0.8920698937842317,0.9971893169879156,0.4147107774869314,0.1886007743653773,2.1988816264535056,0.0278863403973526,0.3690295887030883,True,0.4460349468921158,0.9483258381782312,7,13856.0,18899.0,True,1.0,8.0,8.0,True,-0.2122059489173864,-0.2818665057729738,0.7827907144071603,0.9244125147890716,-0.6456661486806645,-0.5022706821897955,True,False,False,P08069,9.612813600171464,10.261925413739885,0.6491118135684211,4.309405916586213,0.0017735557458572,0.0134041245015582,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,GMEB2,ENSG00000101216.10,-0.1014647660681938,0.3601890367200994,-0.2816986518860691,0.778174588284514,0.9887118869068592,-0.0361073539259379,0.2191829748640573,-0.1647361249126792,0.8691516818508656,0.979228816950812,True,0.4345758409254328,0.9483258381782312,7,1701.0,1765.0,True,,,,False,,,,,,,False,False,False,Q9UKD1,2.8161022168866325,0.5858990210360441,-2.230203195850589,-4.881330603696011,0.000791488418329,0.0080723308041407,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,OSBPL11,ENSG00000144909.7,-0.1765195421164241,0.2154540891989139,-0.8192907490071157,0.4126205493757802,0.9536463854404416,-0.0355377711910794,0.1469195001099972,-0.241886006721182,0.8088684932407797,0.9657038112967624,True,0.4044342466203898,0.9483258381782312,7,5358.0,5927.0,True,,,,False,,,,,,,False,False,False,Q9BXB4,4.041643509244643,0.608554090476264,-3.43308941876838,-7.297129395679321,4.893856613412997e-05,0.0011883378443055,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,PDGFC,ENSG00000145431.10,0.0352556259072898,0.2341202949587928,0.1505876537251718,0.8803010012232155,0.9969333760416268,0.2488696523836353,0.2201968930739888,1.130214186537192,0.2583859833842025,0.742364541820904,True,0.4401505006116078,0.9483258381782312,7,990.0,1015.0,True,,,,False,,,,,,,False,False,False,Q9NRA1,3.8947581268220297,5.268035494636382,1.3732773678143522,2.9996610839215405,0.0068119337199039,0.0304291324960543,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NSFL1C,ENSG00000088833.17,0.4196858429981433,0.1978790902215258,2.120920621417376,0.0339284829783972,0.735172481881574,0.0339776136160045,0.1477097808608994,0.2300295445431729,0.8180688119948678,0.9682687849228644,True,0.4090344059974339,0.9483258381782312,7,28643.0,64098.0,True,1.0,8.0,8.0,True,-0.5229340334756607,-0.8310727062698572,0.4222351342116702,0.8768494707880053,-0.6796243752047246,-0.3662436917465861,True,False,False,Q9UNZ2,3.6086975718325056,4.884413207153324,1.2757156353208186,3.411845831002284,0.0114370484060221,0.0408845744212763,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,MTRF1L,ENSG00000112031.15,-0.0295528504163375,0.3840284876284783,-0.0769548389465521,0.9386594716762896,0.9981117534417304,-0.1420674377460102,0.1758289276417254,-0.8079867155619089,0.4190982296153679,0.8420579111014952,True,0.4693297358381447,0.9483258381782312,7,15393.0,24180.0,True,1.0,1.0,3.0,False,,,,,-0.718819850191835,,False,False,False,Q9UGC7,4.176182370127705,1.25435160819273,-2.9218307619349755,-4.647999310080934,0.0070738200726304,0.0310865714543166,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,ZC3H8,ENSG00000144161.12,0.1245113894224931,0.3353469974123744,0.3712912010044989,0.7104206509128632,0.9851511232024762,0.0285674858161276,0.1540011025956896,0.1855018265104758,0.8528354477806008,0.9764615100245292,True,0.4264177238903004,0.9483258381782312,7,13469.0,17063.0,True,,,,False,,,,,,,False,False,False,Q8N5P1,3.1331441025185605,6.219047382596962,3.085903280078401,5.052468358127228,0.0008606830865237,0.0085781916732166,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,GALK2,ENSG00000156958.14,0.2491841878131276,0.2000714425003875,1.2454760394534818,0.2129568176756265,0.9089983051226764,0.0272302759183981,0.1777333493983115,0.1532085903438041,0.8782337835376028,0.9794436587784984,True,0.4391168917688014,0.9483258381782312,7,8335.0,9764.0,True,,,,False,,,,,,,False,False,False,Q01415,6.221631071720674,8.772999995000347,2.551368923279673,3.814361185193511,0.0036985407550816,0.0215218767251226,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,UNC5B,ENSG00000107731.12,0.0267452621261747,0.3002904107289805,0.0890646559816822,0.9290305261697002,0.9980621835452912,0.1303460681564669,0.2089418856434246,0.6238388619642905,0.5327334148829614,0.8902402996088146,True,0.4645152630848501,0.9483258381782312,7,13632.0,25598.0,True,,,,False,,,,,,,False,False,False,Q8IZJ1,10.556588866668347,11.48626203568758,0.9296731690192316,5.654262621113172,0.0010819578631211,0.0097581968288785,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NAA20,ENSG00000173418.11,-0.0551133735706833,0.2450565650754749,-0.2249006206126694,0.822056586483984,0.992943210862092,-0.0265967535458494,0.1140829902809944,-0.2331351368011984,0.8156564713036776,0.9675331711867244,True,0.411028293241992,0.9483258381782312,7,27016.0,61390.0,True,,,,False,,,,,,,False,False,False,P61599,2.5712880174436235,2.113195854594874,-0.4580921628487493,-3.412572748735225,0.0042009906950224,0.0231989969882822,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,KIAA2013,ENSG00000116685.15,-0.024248994999212,0.3385965012244215,-0.0716162007330956,0.9429073468610072,0.9981117534417304,-0.0882425846336611,0.1638071119652468,-0.538698128396175,0.5900951653683879,0.9079101683495648,True,0.4714536734305036,0.9483258381782312,7,8148.0,10713.0,True,1.0,8.0,8.0,True,0.170730071898582,0.1894566345158108,0.8529883932095583,0.9503389531375188,2.1028405016167007,0.2112619657521968,True,False,False,Q8IYS2,0.7881941124311137,0.0,-0.7881941124311137,-2.771932353630682,0.012569580334008,0.0434589803650302,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,GALNT1,ENSG00000141429.13,0.1980654520886502,0.174758264780956,1.1333681547874583,0.2570596814633427,0.9233463420958836,0.0227793355510697,0.1204560438840865,0.1891091124741742,0.850007299629996,0.9759855801940508,True,0.425003649814998,0.9483258381782312,7,8398.0,9878.0,True,1.0,8.0,8.0,True,-1.2943699939386164,-2.117422439405994,0.0609147855920269,0.8768494707880053,-2.505091131406605,-0.0836488564706314,True,False,False,Q10472,9.276140413260348,10.458366076163989,1.1822256629036405,5.520799148165242,0.000535236973951,0.0062934578899902,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,PLXNA4,ENSG00000221866.9,1.160464449535206,0.7422577030953649,1.5634252695469977,0.1179526003425237,0.8449866290720921,0.0220951941030939,0.3016423576207862,0.0732496399954253,0.9416074654452956,0.9919239025129928,True,0.4708037327226477,0.9483258381782312,7,1764.0,1886.0,True,1.0,8.0,8.0,True,-0.6348833720189297,-0.5875135942181823,0.5687634851524805,0.8835559835161411,-0.3789991920271873,-0.890767552010665,True,False,False,Q9HCM2,6.626305915187946,7.4080379225198625,0.7817320073319163,3.474081278145583,0.0081243647019171,0.0338723512956852,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NOMO2,ENSG00000185164.14,0.2481481079105762,0.4329651018305135,0.5731365111447598,0.5665522677038597,0.9755179242224976,0.0217577531702457,0.2134928964154541,0.101913241777869,0.9188255392721328,0.9877992183987864,True,0.4594127696360664,0.9483258381782312,7,345.0,348.0,True,1.0,8.0,8.0,True,-0.423677426450773,-1.0144263615551,0.3276001188629553,0.8768494707880053,,-0.689904828498733,False,False,False,Q5JPE7,7.477536477008495,8.182850916228963,0.7053144392204684,3.211233532792884,0.0125195317080596,0.043312252249585,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,UTP6,ENSG00000108651.9,-0.3053707598330332,0.2591010559249509,-1.178577828418748,0.2385663245526706,0.9153740139471706,-0.0206512980189636,0.1308006882938798,-0.1578837106159929,0.8745484341105642,0.979339973881314,True,0.4372742170552821,0.9483258381782312,7,6420.0,7125.0,True,,,,False,,,,,,,False,False,False,Q9NYH9,1.7729033226252988,0.0,-1.7729033226252988,-5.487291200492008,3.274419230288645e-05,0.0009179664945602,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,LRP1,ENSG00000123384.13,0.0200354803651598,0.1372935264560389,0.1459317193048803,0.8839752912425732,0.9969333760416268,0.1168124240393738,0.0931755290600422,1.253681360522246,0.2099578455256538,0.706479414473044,True,0.4419876456212866,0.9483258381782312,7,11367.0,13948.0,True,1.0,8.0,8.0,True,-0.3850129260022754,-0.645138262878567,0.5300817936772226,0.8768494707880053,-0.6235336230105872,-0.14649222899396,True,False,False,Q07954,6.376798289202472,7.049817124760162,0.6730188355576905,3.561496783107457,0.0096164872752705,0.0373821236909593,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,FAAH2,ENSG00000165591.6,0.0179560721203621,0.4878572788129539,0.0368059940891986,0.9706396946964508,0.9982881009639116,0.2516435875246431,0.2969521881402297,0.8474212266313035,0.3967603771715493,0.8336141704272474,True,0.4853198473482254,0.9483258381782312,7,1706.0,1754.0,True,,,,False,,,,,,,False,False,False,Q6GMR7,3.8453202592355815,5.2094758235421725,1.364155564306591,3.536120421798811,0.0054316081423616,0.0265597646987825,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,TCP11L1,ENSG00000176148.15,0.1048874352938107,0.2187579994463455,0.4794678848740172,0.6316058098116353,0.9810140567949648,0.016533071152097,0.1065410166502369,0.1551803396655524,0.8766791471996569,0.9794436587784984,True,0.4383395735998284,0.9483258381782312,7,2260.0,2390.0,True,1.0,0.0,1.0,False,,,,,,,False,False,False,Q9NUJ3,4.07417931060288,4.326772964635039,0.2525936540321583,3.35224812669546,0.0096157466466726,0.0373821236909593,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,HS2ST1,ENSG00000153936.16,0.7732556488143186,0.2988235859885084,2.587666051380747,0.0096628609757649,0.5518978157432111,0.0152512591782611,0.1501507928251662,0.1015729513730874,0.919095650059518,0.9877992183987864,True,0.459547825029759,0.9483258381782312,7,7086.0,7749.0,True,1.0,8.0,8.0,True,-0.0954705152347195,-0.1694773967044813,0.8678466109877758,0.955022768833589,0.4118390969859788,-0.1686487577066522,False,False,False,Q7LGA3,5.918227158149615,6.654507494150932,0.7362803360013164,5.356375357390798,0.0002911196352292,0.0040115298888371,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,DSC2,ENSG00000134755.15,0.0142771964225245,0.2674006323225653,0.0533925305206533,0.9574191565065664,0.9981117534417304,0.0940814311445543,0.1621777243198853,0.5801131538816306,0.561838313862301,0.9032125190959516,True,0.4787095782532832,0.9483258381782312,7,1423.0,1483.0,True,,,,False,,,,,,,False,False,False,Q02487,13.374972810452764,14.16636833198096,0.7913955215281945,4.2797097618381965,0.0026191137290495,0.01739250435475,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NFE2L2,ENSG00000116044.15,0.0390959788181781,0.1279769476960479,0.305492352505806,0.7599911935924002,0.9879162326110968,0.0133824325735457,0.1268699198733006,0.1054815245955086,0.9159937294354766,0.9874250344592774,True,0.4579968647177384,0.9483258381782312,7,27883.0,40801.0,True,,,,False,,,,,,,False,False,False,Q16236,3.841336302922189,4.404051897212148,0.5627155942899589,4.931611699555528,0.0001776013559257,0.002918122779537,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,PECR,ENSG00000115425.13,-0.5660654637534539,0.3128479868693202,-1.8093946181916944,0.0703897186737782,0.8016231923985553,-0.0128173049035201,0.1842942646698148,-0.0695480400677901,0.9445533947515632,0.992273682629454,True,0.4722766973757816,0.9483258381782312,7,5642.0,6292.0,True,,,,False,,,,,,,False,False,False,Q9BY49,3.7908097742412656,0.0,-3.7908097742412656,-13.32529932283927,9.18174987044702e-11,1.7417779504238e-07,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,HYOU1,ENSG00000149428.18,0.5687494006417173,0.4486044712247951,1.2678192865285056,0.2048624930667797,0.9045218790420748,0.0125935947404097,0.4018893593047916,0.0313359745632349,0.9750016009336412,0.9966493012453204,True,0.4875008004668206,0.9483258381782312,7,9732.0,12873.0,True,1.0,8.0,8.0,True,-0.2618220920713767,-0.4457554325833741,0.6633255236153403,0.8948844304206923,-0.2996833086711525,-0.2239608754716009,True,False,False,Q9Y4L1,12.285886481768165,13.48291106814728,1.197024586379115,6.168812473225255,0.0002198280702776,0.0033450308768712,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,IFNAR1,ENSG00000142166.12,0.3071929430028716,0.2557435971452294,1.2011754993358663,0.2296831312310061,0.9132708604141894,0.0116685211905793,0.133629239442324,0.0873201197528003,0.9304170618527586,0.9897129329451136,True,0.4652085309263793,0.9483258381782312,7,16676.0,23142.0,True,,,,False,,,,,,,False,False,False,P17181,5.639779362242844,6.474670992453097,0.8348916302102536,4.139417973702984,0.0055587279031058,0.0269690711820763,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,TMEM38B,ENSG00000095209.11,0.750048854018609,0.3910650823399018,1.9179642670492616,0.0551155422004719,0.791200123493276,0.0111742760102007,0.195905869066104,0.0570390058422918,0.9545141235348766,0.9941474106214426,True,0.4772570617674383,0.9483258381782312,7,12179.0,14917.0,True,,,,False,,,,,,,False,False,False,Q9NVV0,4.64643300634426,5.4567770668787485,0.8103440605344883,4.877773498907716,0.0013364279604387,0.011234285853555,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,HEXB,ENSG00000049860.13,0.0110635252812609,0.2151160726201704,0.0514304912064651,0.9589824884471664,0.9981117534417304,0.1320674696543641,0.2222004080373203,0.5943619582920946,0.5522700465629105,0.8995189247069487,True,0.4794912442235832,0.9483258381782312,7,15956.0,20590.0,True,1.0,8.0,8.0,True,-0.2803778018511416,-0.6175823284182866,0.5469989109956349,0.8804819120304419,-0.6337184433153737,0.0729628396130834,False,False,False,P07686,14.707218060247463,15.77375978715536,1.0665417269078965,3.630321011652907,0.0134528608939439,0.0453824726422257,True,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,PPFIA1,ENSG00000131626.18,-0.010852581818026,0.1591056115740129,-0.0682099249087616,0.9456185264393532,0.9981117534417304,-0.0171581948995194,0.0826648683207697,-0.2075633246391855,0.8355699433446908,0.9723295275914032,True,0.4728092632196765,0.9483258381782312,7,10777.0,13018.0,True,1.0,2.0,6.0,False,,,,,0.1778831122197282,0.1363398209921946,True,False,False,Q13136,2.7376672983096424,0.8950739173819878,-1.842593380927655,-4.218016803367335,0.0078994887498583,0.0333996957469865,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,NVL,ENSG00000143748.17,-0.138911273382619,0.1508365939645154,-0.9209388102153652,0.3570823746077047,0.9443773323155926,-0.0107505786982229,0.0968839887983736,-0.1109634195656009,0.9116453545019416,0.9868536401707082,True,0.4558226772509708,0.9483258381782312,7,3690.0,3843.0,True,,,,False,,,,,,,False,False,False,O15381,1.9716864617102647,0.442395183596399,-1.5292912781138657,-4.421594483107394,0.0015012540442913,0.0120843518614739,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
Micro,ZNF75D,ENSG00000186376.14,-0.0102782010616104,0.1971307111305606,-0.0521390147819388,0.9584179259273884,0.9981117534417304,-0.2018473510527074,0.1710157509440595,-1.1802851488149364,0.2378868228241873,0.7311427054000611,True,0.4792089629636942,0.9483258381782312,7,1730.0,1788.0,True,,,,False,,,,,,,False,False,False,P51815,0.7296542277419015,0.0,-0.7296542277419015,-2.955547211736341,0.0084642482014243,0.0345800692852161,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1507,815,0,D_single_ocular_FDR
