candidate_rank,gene_symbol,priority_group,best_evidence_class,best_evidence_rank,n_cell_types_present,cell_types,celltype_evidence_signature,n_class_A,n_class_B,n_class_C,n_class_D,n_class_E,n_class_F,n_best_class_celltypes,n_brain_AD_PD_concordant_celltypes,brain_concordant_all_present_celltypes,median_AD_brain_log2FC,median_PD_brain_log2FC,median_conservative_brain_abs_effect,max_conservative_brain_abs_effect,retina_expression,retinal_donors_detected,AD_retina_log2FC,AD_retina_pvalue,AD_retina_FDR,AD_retina_FDR_support_any_celltype,n_AD_retina_same_direction_celltypes,PD_AH_log2RFU_diff,PD_AH_pvalue,PD_AH_FDR,PD_aqueous_FDR_support_any_celltype,n_PD_aqueous_same_direction_celltypes,n_multimodal_directional_celltypes,n_multimodal_nominal_celltypes,n_multimodal_FDR_celltypes
13662,AL137145.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.48252074252912647,-0.08833566911443165,0.12604447273383806,0.3051297134334779,False,0,,,,False,0,,,,False,0,0,0,0
13663,AL445433.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.4264634016283049,-0.04066528865326735,0.12569430825845457,0.1952934486357262,False,0,,,,False,0,,,,False,0,0,0,0
13664,AC073111.5,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2004126402468192,-0.1310162722497742,0.1248231834766919,0.2091913647129114,False,0,,,,False,0,,,,False,0,0,0,0
13665,AL731569.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.26048907759086626,0.013363690720086044,0.1240244689930848,0.4669763699803936,False,0,,,,False,0,,,,False,0,0,0,0
13666,AL049780.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.3292189834340419,0.1607304860865234,0.12384848404257981,0.3594932153477573,False,0,,,,False,0,,,,False,0,0,0,0
13667,LINC01963,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0219138203923278,-0.30139552480763054,0.12379318205092685,0.3148062031159427,False,0,,,,False,0,,,,False,0,0,0,0
13668,HDGFL2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.3254581616094142,-0.026736127182313548,0.1232599495589809,0.2740899792176697,False,0,-0.5428397573416319,0.350131493124896,0.8768494707880053,False,4,-0.4898963103613324,0.0056317572910064,0.0271670547711893,True,2,0,0,0
13669,COQ8B,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.22320405024678494,0.0450866998978853,0.12266732061415644,0.2485893526077897,False,0,,,,False,0,-0.1496571455700889,0.167864904146508,0.2544803328443732,False,2,0,0,0
13670,AC107214.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0432215541955004,0.12227642451690154,0.12227642451690154,0.2601237395251438,False,0,,,,False,0,,,,False,0,0,0,0
13671,NECTIN1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.15598921788114517,0.13541721260308295,0.12143837570994151,0.1835504716874722,False,0,-0.119307984963104,0.8637805164942074,0.9544013913328014,False,3,0.6609554675606759,0.0076595546409679,0.0327210136297048,True,3,0,0,0
13672,AC069224.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.038924459018061686,0.12129542094653305,0.12129542094653305,0.4823284230815308,False,0,,,,False,0,,,,False,0,0,0,0
13673,BX322234.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.09806796781928304,0.1748110688847731,0.12093581059628336,0.2679436085758023,False,0,,,,False,0,,,,False,0,0,0,0
13674,AC009495.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.13724747040944552,0.15844689334563822,0.12054558239669964,0.6989573041269603,False,0,,,,False,0,,,,False,0,0,0,0
13675,AC023157.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0560886898678153,-0.055856499997852554,0.12049321270648725,0.2039490831735393,False,0,,,,False,0,,,,False,0,0,0,0
13676,AC110285.6,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.01969936172456055,0.32053074067635723,0.120156199138855,0.3536595860210801,False,0,,,,False,0,,,,False,0,0,0,0
13677,AC007402.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.42715240795352516,-0.11977089115284235,0.11977089115284235,0.1835253531167203,False,0,,,,False,0,,,,False,0,0,0,0
13678,AC069368.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0941932437391036,0.1435056538415812,0.1193801996923816,0.1881803867606251,False,0,,,,False,0,,,,False,0,0,0,0
13679,AC069544.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.14710230425626816,0.07807241867474175,0.1184061124209925,0.1775592346790398,False,0,,,,False,0,,,,False,0,0,0,0
13680,AC004540.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1332588921763477,-0.0757373547294552,0.1177195627847154,0.3781498762135794,False,0,,,,False,0,,,,False,0,0,0,0
13681,AC023355.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.32992085210442046,0.0799784153828124,0.11680687359535999,0.2553021886334095,False,0,,,,False,0,,,,False,0,0,0,0
13682,AC104123.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.08006799682805721,0.04778067259563175,0.11647677210849484,0.2590994829893292,False,0,,,,False,0,,,,False,0,0,0,0
13683,AC092802.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1143530301602909,-0.04137438822466185,0.11618531491074816,0.2029463695790867,False,0,,,,False,0,,,,False,0,0,0,0
13684,AC008438.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0987205507299918,0.11615285130563055,0.11615285130563055,0.1873880129417748,False,0,,,,False,0,,,,False,0,0,0,0
13685,SNORC,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.05300300237104015,0.2077282446331748,0.11586525939194095,0.2645747792967197,False,0,,,,False,0,,,,False,0,0,0,0
13686,AC010422.6,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.11098685929414565,0.1756758126863343,0.1156403852225674,0.2204967526146738,False,0,,,,False,0,,,,False,0,0,0,0
13687,ADA2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1583101915880253,-0.18628045230785606,0.11559718596591345,0.3107778222400656,False,0,,,,False,0,1.3112562017818057,0.0070836858389108,0.0311059074916988,False,0,0,0,0
13688,AC010809.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.036027613004083345,0.1110123437535617,0.11525100598524825,0.2468848595956415,False,0,,,,False,0,,,,False,0,0,0,0
13689,AC107871.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.2505454250589849,-0.1081454926819029,0.11510932170357775,0.3181745562891475,False,0,,,,False,0,,,,False,0,0,0,0
13690,AC097347.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.31652233820507997,-0.03727609361416885,0.1150473415811302,0.4221018513775192,False,0,,,,False,0,,,,False,0,0,0,0
13691,AC064807.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.17339745602879494,-0.0067577499792542475,0.11444668374649564,0.1332116805451589,False,0,,,,False,0,,,,False,0,0,0,0
13692,AC025165.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.015243907827658103,-0.4587092507223566,0.11432963786362141,0.182627997071704,False,0,,,,False,0,,,,False,0,0,0,0
13693,AL445250.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.4193672567493483,0.3354914955082615,0.11431512896802136,0.5286994061862952,False,0,,,,False,0,,,,False,0,0,0,0
13694,Z98752.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.24227816553913267,0.04968358978415581,0.11409459995029281,0.1724772648900573,False,0,,,,False,0,,,,False,0,0,0,0
13695,AL365273.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.19038048423041126,0.038809847780526804,0.11340941832967094,0.1598176986971378,False,0,,,,False,0,,,,False,0,0,0,0
13696,SPOUT1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.15248401627296554,0.083359812794487,0.1133761865471954,0.1830435744337727,False,0,,,,False,0,,,,False,0,0,0,0
13697,AC087741.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.09776308626195905,0.1321292247605235,0.11284407714230696,0.151543869629415,False,0,,,,False,0,,,,False,0,0,0,0
13698,AC011444.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.44195360309178344,0.027891131158724554,0.11281512256274795,0.2774174622354631,False,0,,,,False,0,,,,False,0,0,0,0
13699,ELOB,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.23250413685334875,0.07788410662369355,0.1127226457553078,0.2623444725098347,False,0,-0.2151657421872101,0.6769220353297627,0.8998895469979937,False,3,,,,False,0,0,0,0
13700,AC027117.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1190490957224634,0.2427099143871681,0.11260555721485774,0.4411585317817432,False,0,,,,False,0,,,,False,0,0,0,0
13701,AC010226.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.19597611054829675,-0.0148692761103976,0.112051059026927,0.2869940781842027,False,0,,,,False,0,,,,False,0,0,0,0
13702,AC009126.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.26270998223453695,-0.051137295187738095,0.11180627780457864,0.2241281557315772,False,0,,,,False,0,,,,False,0,0,0,0
13703,SPATA1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.08095864959695295,0.0912452605380497,0.1115884065940097,0.1693285024494293,False,0,,,,False,0,,,,False,0,0,0,0
13704,AC006299.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0433216806634301,0.030262245534036402,0.11095869590953694,0.2646084397585823,False,0,,,,False,0,,,,False,0,0,0,0
13705,AC109587.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.6441513739616735,-0.11495706644903425,0.11086348572291035,0.4640694785459227,False,0,,,,False,0,,,,False,0,0,0,0
13706,AC037459.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.23731377663262954,-0.11074516233121146,0.11074516233121146,0.4439196983017895,False,0,,,,False,0,,,,False,0,0,0,0
13707,AL450384.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.024154996729568695,0.0138495492582862,0.1105712458739585,0.1343657104664513,False,0,,,,False,0,,,,False,0,0,0,0
13708,AC009118.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.21317206030395625,0.07811202344118005,0.11015569999623251,0.1611272873371157,False,0,,,,False,0,,,,False,0,0,0,0
13709,AC027097.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.08140193695898945,0.20743930716825038,0.10734210939486974,0.1686379452541555,False,0,,,,False,0,,,,False,0,0,0,0
13710,RETREG1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.06167008144527555,-0.10705671166453645,0.10705671166453645,0.1413014427996728,False,0,,,,False,0,-0.2071012060675174,0.7730135535252638,0.817698909500423,False,4,0,0,0
13711,CEMIP2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.44802384978608034,0.050361166585752744,0.10682899308944444,0.1571665103731652,False,0,-0.0485246980173563,0.9284838100054302,0.9720764265305228,False,0,,,,False,0,0,0,0
13712,AC138696.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.3817790355539536,0.16562959334535526,0.10671069674471495,0.4744469447715863,False,0,,,,False,0,,,,False,0,0,0,0
13713,AL137003.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0880533350624713,0.12591976692590362,0.1064323839357509,0.2884652226921026,False,0,,,,False,0,,,,False,0,0,0,0
13714,AC053527.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.24112328842454117,-0.09198591937422905,0.1063595187437172,0.3112113901439833,False,0,,,,False,0,,,,False,0,0,0,0
13715,AC106795.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1837987071442345,-0.13063011388632614,0.10597102574614459,0.4761865135553094,False,0,,,,False,0,,,,False,0,0,0,0
13716,RBM15-AS1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1667184874378818,-0.019469473702290997,0.1058992482311982,0.296753448944857,False,0,,,,False,0,,,,False,0,0,0,0
13717,AC068473.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.44965686574961194,0.07197650968672775,0.10585944522127111,0.2420898181540015,False,0,,,,False,0,,,,False,0,0,0,0
13718,AC005261.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.01892044103460725,0.1526325132393421,0.10544639376390474,0.1570047661142036,False,0,,,,False,0,,,,False,0,0,0,0
13719,AP001273.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.18548688082584663,0.1051418363844141,0.1051418363844141,0.1430851247055722,False,0,,,,False,0,,,,False,0,0,0,0
13720,AC006547.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0464129562186626,-0.1913497361290623,0.10504851114687455,0.522506703138957,False,0,,,,False,0,,,,False,0,0,0,0
13721,AC063944.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0750215401709289,0.16058304070899548,0.1045111172802351,0.3739290794158645,False,0,,,,False,0,,,,False,0,0,0,0
13722,AC009630.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.4597044835100622,-0.053551765902057,0.10420719831896691,0.2687674345861289,False,0,,,,False,0,,,,False,0,0,0,0
13723,ATP5F1E,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0957042143559004,-0.10430941071393145,0.10408932887009135,0.1500833749484367,False,0,,,,False,0,,,,False,0,0,0,0
13724,ATP5ME,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.12912001883527416,-0.051930100820785204,0.10372080759900876,0.1506370719230506,False,0,-0.7648100540935019,0.116928214239741,0.8768494707880053,False,4,,,,False,0,0,0,0
13725,AC023632.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.16639626179862685,0.04915481760693259,0.10368373033037964,0.2276349015335916,False,0,,,,False,0,,,,False,0,0,0,0
13726,PAK5,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.18314322733750849,0.017212241055771398,0.10299478264554573,0.1846965622979673,False,0,,,,False,0,-2.7041354937486326,0.0229039695703127,0.0632749955459465,False,2,0,0,0
13727,AP001462.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.525006477510811,-0.09423611253103405,0.10255496053441265,0.2355920322243543,False,0,,,,False,0,,,,False,0,0,0,0
13728,AC093323.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0789250515593505,-0.1880984503541378,0.10236594967234361,0.1371630467364367,False,0,,,,False,0,,,,False,0,0,0,0
13729,AJ009632.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.22455732643102944,0.030236269245664398,0.1013426098865534,0.9050638383234578,False,0,,,,False,0,,,,False,0,0,0,0
13730,AL359710.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.021172581253743245,-0.03662551152298395,0.10115239445347035,0.2904402764153209,False,0,,,,False,0,,,,False,0,0,0,0
13731,AC011330.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2802166868395623,-0.08034636941091915,0.10071719371276106,0.1925206485140866,False,0,,,,False,0,,,,False,0,0,0,0
13732,AC104316.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.04562303026331235,-0.2545022894490565,0.1005730643131074,0.2157063154145344,False,0,,,,False,0,,,,False,0,0,0,0
13733,LINC01933,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0413468248134676,0.0801446696706147,0.10039715295836191,0.2717933298912652,False,0,,,,False,0,,,,False,0,0,0,0
13734,AL135925.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.08501965734429145,-0.06655083378555775,0.10021402358473425,0.1198146213166947,False,0,,,,False,0,,,,False,0,0,0,0
13735,AC022167.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.3005510520190521,0.03141539254518145,0.09870212083712745,0.3276471194929756,False,0,,,,False,0,,,,False,0,0,0,0
13736,AC004865.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.12801503737433115,0.15323508483407117,0.09801808644228345,0.182166948987163,False,0,,,,False,0,,,,False,0,0,0,0
13737,CCDC32,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.04748857530665744,-0.33151530888816916,0.09777935499744955,0.2499402399739148,False,0,,,,False,0,,,,False,0,0,0,0
13738,GRAMD2B,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.4465931577668231,0.029213804918243505,0.09774774659063405,0.5476773965710718,False,0,,,,False,0,-0.1222548130336411,0.1900279595073374,0.2772235625624858,False,2,0,0,0
13739,AC011511.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.02202131683561985,0.16332844457717371,0.09703381321678145,0.3621744453779094,False,0,,,,False,0,,,,False,0,0,0,0
13740,AP002812.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.14207775220611116,0.0966535780959467,0.0966535780959467,0.2715540739409338,False,0,,,,False,0,,,,False,0,0,0,0
13741,AP003392.4,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.26085155563585294,0.0924778664313584,0.0964047085992362,0.1791587825013402,False,0,,,,False,0,,,,False,0,0,0,0
13742,AL589843.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.4401566305091455,-0.028776302666843147,0.09601232365492854,0.1420948940168235,False,0,,,,False,0,,,,False,0,0,0,0
13743,POC1B-AS1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.24585610133625344,0.01831349490137855,0.0959848756372991,0.2438814225792904,False,0,,,,False,0,,,,False,0,0,0,0
13744,AC010522.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.34957648947252995,0.09597373259812289,0.09597373259812289,0.1387250089474342,False,0,,,,False,0,,,,False,0,0,0,0
13745,AC046195.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.350115079621204,-0.008122026347037101,0.09544521568351105,0.2312758839756487,False,0,,,,False,0,,,,False,0,0,0,0
13746,AC145422.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.03763047400042725,0.13153858024326864,0.09487511715547794,0.1637879815882111,False,0,,,,False,0,,,,False,0,0,0,0
13747,AC034111.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.018471593674912107,0.006766313881417399,0.09419318461300956,0.7435849640403853,False,0,,,,False,0,,,,False,0,0,0,0
13748,HIKESHI,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1674920611776775,0.059948824134450546,0.0940412431860855,0.2584528404352849,False,0,,,,False,0,,,,False,0,0,0,0
13749,AC008667.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.5959731965392808,0.0025148363115302507,0.09375421573823975,0.3943063780105418,False,0,,,,False,0,,,,False,0,0,0,0
